Date,NDVI_MODIS,NDVI_Landsat7,NDVI_Landsat8,NDSI_Snow_Cover,SnowFree,SnowFree_Interp,NDVI_MODIS_Interp,Snow,DSSM,NDVI
2010-01-02,-0.024316901408450706,,,,0.0,1,0,0.0,0.0,0.018668633943001497
2010-01-03,-0.025169014084507044,,,,0.0,1,0,0.0,0.0,0.017992949183139786
2010-01-04,-0.02602112676056338,,,,0.0,1,0,0.0,0.0,0.01731726442327807
2010-01-05,-0.02687323943661972,,,,0.0,1,0,0.0,0.0,0.01664157966341636
2010-01-06,-0.027725352112676058,,,,0.0,1,0,0.0,0.0,0.01596589490355465
2010-01-07,-0.028577464788732396,,,,0.0,1,0,0.0,0.0,0.015290210143692935
2010-01-08,-0.029429577464788734,,,,0.0,1,0,0.0,0.0,0.014614525383831223
2010-01-09,-0.03028169014084507,,,,0.0,1,0,0.0,0.0,0.013938840623969512
2010-01-10,-0.03113380281690141,,,,0.0,1,0,0.0,0.0,0.013263155864107801
2010-01-11,-0.03198591549295775,,,,0.0,1,0,0.0,0.0,0.012587471104246087
2010-01-12,-0.032838028169014086,,,,0.0,1,0,0.0,0.0,0.011911786344384376
2010-01-13,-0.033690140845070424,,,,0.0,1,0,0.0,0.0,0.011236101584522665
2010-01-14,-0.03454225352112676,,,,0.0,1,0,0.0,0.0,0.010560416824660954
2010-01-15,-0.0353943661971831,,,,0.0,1,0,0.0,0.0,0.009884732064799239
2010-01-16,-0.03624647887323944,,,,0.0,1,0,0.0,0.0,0.009209047304937528
2010-01-17,-0.037098591549295776,,,,0.0,1,0,0.0,0.0,0.008533362545075817
2010-01-18,-0.037950704225352114,,,,0.0,1,0,0.0,0.0,0.007857677785214102
2010-01-19,-0.03880281690140845,,,,0.0,1,0,0.0,0.0,0.007181993025352391
2010-01-20,-0.03965492957746479,,,,0.0,1,0,0.0,0.0,0.00650630826549068
2010-01-21,-0.04050704225352113,,,,0.0,1,0,0.0,0.0,0.005830623505628969
2010-01-22,-0.041359154929577466,,,,0.0,1,0,0.0,0.0,0.005154938745767258
2010-01-23,-0.042211267605633804,,,,0.0,1,0,0.0,0.0,0.004479253985905547
2010-01-24,-0.04306338028169014,,,,0.0,1,0,0.0,0.0,0.003803569226043829
2010-01-25,-0.04391549295774648,,,,0.0,1,0,0.0,0.0,0.003127884466182118
2010-01-26,-0.04476760563380282,,,,0.0,1,0,0.0,0.0,0.002452199706320407
2010-01-27,-0.045619718309859156,,,,0.0,1,0,0.0,0.0,0.001776514946458696
2010-01-28,-0.046471830985915494,,,,0.0,1,0,0.0,0.0,0.001100830186596985
2010-01-29,-0.04732394366197183,,,,0.0,1,0,0.0,0.0,0.0004251454267352739
2010-01-30,-0.04817605633802817,,,,0.0,1,0,0.0,0.0,-0.00025053933312643717
2010-01-31,-0.04902816901408451,,,,0.0,1,0,0.0,0.0,-0.0009262240929881552
2010-02-01,-0.049880281690140846,,,,0.0,1,0,0.0,0.0,-0.0016019088528498662
2010-02-02,-0.050732394366197184,,,,0.0,1,0,0.0,0.0,-0.0022775936127115773
2010-02-03,-0.05158450704225352,,,,0.0,1,0,0.0,0.0,-0.0029532783725732883
2010-02-04,-0.05243661971830986,,,,0.0,1,0,0.0,0.0,-0.0036289631324349994
2010-02-05,-0.0532887323943662,,,,0.0,1,0,0.0,0.0,-0.0043046478922967105
2010-02-06,-0.054140845070422536,,,,0.0,1,0,0.0,0.0,-0.0049803326521584215
2010-02-07,-0.054992957746478874,,,,0.0,1,0,0.0,0.0,-0.0056560174120201395
2010-02-08,-0.05584507042253521,,,,0.0,1,0,0.0,0.0,-0.006331702171881851
2010-02-09,-0.05669718309859155,,,,0.0,1,0,0.0,0.0,-0.007007386931743562
2010-02-10,-0.05754929577464789,,,,0.0,1,0,0.0,0.0,-0.007683071691605273
2010-02-11,-0.058401408450704226,,,,0.0,1,0,0.0,0.0,-0.008358756451466984
2010-02-12,-0.059253521126760564,,,52.972,0.0,0,0,0.0,0.0,-0.009034441211328695
2010-02-13,-0.0601056338028169,,,,0.0,1,0,0.0,0.0,-0.009710125971190406
2010-02-14,-0.06095774647887324,,,,0.0,1,0,0.0,0.0,-0.010385810731052117
2010-02-15,-0.06180985915492958,,,,0.0,1,0,0.0,0.0,-0.011061495490913835
2010-02-16,-0.06266197183098592,,,,0.0,1,0,0.0,0.0,-0.011737180250775546
2010-02-17,-0.06351408450704225,,,,0.0,1,0,0.0,0.0,-0.012412865010637257
2010-02-18,-0.06436619718309859,,,,0.0,1,0,0.0,0.0,-0.013088549770498968
2010-02-19,-0.06521830985915493,,,,0.0,1,0,0.0,0.0,-0.01376423453036068
2010-02-20,-0.06607042253521127,,,57.405,0.0,0,0,0.0,0.0,-0.01443991929022239
2010-02-21,-0.0669225352112676,,,65.553,0.0,0,0,0.0,0.0,-0.015115604050084101
2010-02-22,-0.06777464788732394,,,,0.0,1,0,0.0,0.0,-0.01579128880994582
2010-02-23,-0.06862676056338028,,,,0.0,1,0,0.0,0.0,-0.01646697356980753
2010-02-24,-0.06947887323943662,,,,0.0,1,0,0.0,0.0,-0.01714265832966924
2010-02-25,-0.07033098591549296,,,,0.0,1,0,0.0,0.0,-0.017818343089530952
2010-02-26,-0.0711830985915493,,,,0.0,1,0,0.0,0.0,-0.018494027849392664
2010-02-27,-0.07203521126760563,,,,0.0,1,0,0.0,0.0,-0.019169712609254375
2010-02-28,-0.07288732394366197,,,,0.0,1,0,0.0,0.0,-0.019845397369116086
2010-03-01,-0.07373943661971831,,,,0.0,1,0,0.0,0.0,-0.020521082128977804
2010-03-02,-0.07459154929577465,,,,0.0,1,0,0.0,0.0,-0.021196766888839515
2010-03-03,-0.07544366197183099,,,,0.0,1,0,0.0,0.0,-0.021872451648701226
2010-03-04,-0.07629577464788732,,,,0.0,1,0,0.0,0.0,-0.022548136408562937
2010-03-05,-0.07714788732394366,,,,0.0,1,0,0.0,0.0,-0.023223821168424648
2010-03-06,-0.078,,,69.777,0.0,0,0,0.0,0.0,-0.02389950592828636
2010-03-07,-0.078,,,,0.0,1,0,0.0,0.0,-0.02389950592828636
2010-03-08,-0.078,,,72.14,0.0,0,0,0.0,0.0,-0.02389950592828636
2010-03-09,-0.067,,,69.107,0.0,0,0,0.0,0.0,-0.015177029937344266
2010-03-10,-0.067,,,,0.0,1,0,0.0,0.0,-0.015177029937344266
2010-03-11,-0.067,0.013000000000000001,,67.86,0.0,0,0,0.0,0.0,-0.015177029937344266
2010-03-12,-0.064,,,,0.0,1,0,0.0,0.0,-0.012798172848905505
2010-03-13,-0.064,,,,0.0,1,0,0.0,0.0,-0.012798172848905505
2010-03-14,-0.062,,,,0.0,1,0,0.0,0.0,-0.011212268123279669
2010-03-15,-0.06,,,,0.0,1,0,0.0,0.0,-0.009626363397653832
2010-03-16,-0.06,,,72.0,0.0,0,0,0.0,0.0,-0.009626363397653832
2010-03-17,-0.06,,,76.498,0.0,0,0,0.0,0.0,-0.009626363397653832
2010-03-18,-0.06,,,,0.0,1,0,0.0,0.0,-0.009626363397653832
2010-03-19,-0.057,,,,0.0,1,0,0.0,0.0,-0.007247506309215078
2010-03-20,-0.06,0.008,,71.865,0.0,0,0,0.0,0.0,-0.009626363397653832
2010-03-21,-0.06,,,69.223,0.0,0,0,0.0,0.0,-0.009626363397653832
2010-03-22,-0.059000000000000004,,,67.0,0.0,0,0,0.0,0.0,-0.008833411034840914
2010-03-23,-0.059000000000000004,,,,0.0,1,0,0.0,0.0,-0.008833411034840914
2010-03-24,-0.061,,,68.0,0.0,0,0,0.0,0.0,-0.01041931576046675
2010-03-25,-0.061,,,,0.0,1,0,0.0,0.0,-0.01041931576046675
2010-03-26,-0.062,,,68.0,0.0,0,0,0.0,0.0,-0.011212268123279669
2010-03-27,-0.06,,,,0.0,1,0,0.0,0.0,-0.009626363397653832
2010-03-28,-0.061,,,71.86,0.0,0,0,0.0,0.0,-0.01041931576046675
2010-03-29,-0.062,,,65.777,0.0,0,0,0.0,0.0,-0.011212268123279669
2010-03-30,-0.063,,,,0.0,1,0,0.0,0.0,-0.012005220486092587
2010-03-31,-0.064,,,,0.0,1,0,0.0,0.0,-0.012798172848905505
2010-04-01,-0.064,,,,0.0,1,0,0.0,0.0,-0.012798172848905505
2010-04-02,-0.063,,,,0.0,1,0,0.0,0.0,-0.012005220486092587
2010-04-03,-0.063,,,67.493,0.0,0,0,0.0,0.0,-0.012005220486092587
2010-04-04,-0.064,,,,0.0,1,0,0.0,0.0,-0.012798172848905505
2010-04-05,-0.062,0.05,,74.637,0.0,0,0,0.0,0.0,-0.011212268123279669
2010-04-06,-0.039,,,,0.0,1,0,0.0,0.0,0.007025636221417452
2010-04-07,-0.039,,,,0.0,1,0,0.0,0.0,0.007025636221417452
2010-04-08,-0.040999999999999995,,,68.135,0.0,0,0,0.0,0.0,0.005439731495791619
2010-04-09,-0.040999999999999995,,,71.363,0.0,0,0,0.0,0.0,0.005439731495791619
2010-04-10,-0.042,,,72.22800000000001,0.0,0,0,0.0,0.0,0.004646779132978694
2010-04-11,-0.043,,,,0.0,1,0,0.0,0.0,0.003853826770165783
2010-04-12,-0.043,0.09,,84.50200000000001,0.0,0,0,0.0,0.0,0.003853826770165783
2010-04-13,-0.045,,,,0.0,1,0,0.0,0.0,0.00226792204453994
2010-04-14,-0.069,,,,0.0,1,0,0.0,0.0,-0.016762934662970103
2010-04-15,-0.069,,,84.0,0.0,0,0,0.0,0.0,-0.016762934662970103
2010-04-16,-0.069,,,87.363,0.0,0,0,0.0,0.0,-0.016762934662970103
2010-04-17,-0.069,,,87.14,0.0,0,0,0.0,0.0,-0.016762934662970103
2010-04-18,-0.048,,,88.50200000000001,0.0,0,0,0.0,0.0,-0.00011093504389881464
2010-04-19,-0.048,,,89.0,0.0,0,0,0.0,0.0,-0.00011093504389881464
2010-04-20,-0.048,,,91.0,0.0,0,0,0.0,0.0,-0.00011093504389881464
2010-04-21,-0.071,,,,0.0,1,0,0.0,0.0,-0.018348839388595925
2010-04-22,-0.071,,,70.0,0.0,0,0,0.0,0.0,-0.018348839388595925
2010-04-23,-0.07,,,,0.0,1,0,0.0,0.0,-0.01755588702578302
2010-04-24,-0.071,,,81.14,0.0,0,0,0.0,0.0,-0.018348839388595925
2010-04-25,-0.07200000000000001,,,87.363,0.0,0,0,0.0,0.0,-0.019141791751408857
2010-04-26,-0.07400000000000001,,,,0.0,1,0,0.0,0.0,-0.020727696477034693
2010-04-27,-0.075,,,80.14,0.0,0,0,0.0,0.0,-0.021520648839847605
2010-04-28,-0.075,,,,0.0,1,0,0.0,0.0,-0.021520648839847605
2010-04-29,-0.073,,,,0.0,1,0,0.0,0.0,-0.019934744114221768
2010-04-30,-0.073,,,,0.0,1,0,0.0,0.0,-0.019934744114221768
2010-05-01,-0.07400000000000001,,,,0.0,1,0,0.0,0.0,-0.020727696477034693
2010-05-02,-0.07400000000000001,,,84.363,0.0,0,0,0.0,0.0,-0.020727696477034693
2010-05-03,-0.076,,,,0.0,1,0,0.0,0.0,-0.022313601202660523
2010-05-04,-0.076,,,,0.0,1,0,0.0,0.0,-0.022313601202660523
2010-05-05,-0.07200000000000001,,,,0.0,1,0,0.0,0.0,-0.019141791751408857
2010-05-06,-0.075,,,80.0,0.0,0,0,0.0,0.0,-0.021520648839847605
2010-05-07,-0.077,,,81.0,0.0,0,0,0.0,0.0,-0.02310655356547344
2010-05-08,-0.083,,,71.279,0.0,0,0,0.0,0.0,-0.027864267742350957
2010-05-09,-0.083,,,,0.0,1,0,0.0,0.0,-0.027864267742350957
2010-05-10,-0.084,,,,0.0,1,0,0.0,0.0,-0.028657220105163875
2010-05-11,-0.087,,,,0.0,1,0,0.0,0.0,-0.031036077193602615
2010-05-12,-0.08800000000000001,,,84.14,0.0,0,0,0.0,0.0,-0.03182902955641555
2010-05-13,-0.08900000000000001,,,85.14399999999999,0.0,0,0,0.0,0.0,-0.032621981919228465
2010-05-14,-0.087,,,,0.0,1,0,0.0,0.0,-0.031036077193602615
2010-05-15,-0.08800000000000001,,,,0.0,1,0,0.0,0.0,-0.03182902955641555
2010-05-16,-0.08900000000000001,,,,0.0,1,0,0.0,0.0,-0.032621981919228465
2010-05-17,-0.064,,,,0.0,1,0,0.0,0.0,-0.012798172848905505
2010-05-18,-0.066,,,,0.0,1,0,0.0,0.0,-0.014384077574531341
2010-05-19,-0.069,,,94.86,0.0,0,0,0.0,0.0,-0.016762934662970103
2010-05-20,-0.069,,,,0.0,1,0,0.0,0.0,-0.016762934662970103
2010-05-21,-0.073,,,91.50200000000001,0.0,0,0,0.0,0.0,-0.019934744114221768
2010-05-22,-0.075,,,89.363,0.0,0,0,0.0,0.0,-0.021520648839847605
2010-05-23,-0.079,-0.047,,90.0,0.0,0,0,0.0,0.0,-0.024692458291099284
2010-05-24,-0.078,,,88.50200000000001,0.0,0,0,0.0,0.0,-0.02389950592828636
2010-05-25,-0.078,,,92.916,0.0,0,0,0.0,0.0,-0.02389950592828636
2010-05-26,-0.078,,,84.535,0.0,0,0,0.0,0.0,-0.02389950592828636
2010-05-27,-0.078,,,72.512,0.0,0,0,0.0,0.0,-0.02389950592828636
2010-05-28,-0.081,,,,0.0,1,0,0.0,0.0,-0.02627836301672512
2010-05-29,-0.081,,,,0.0,1,0,0.0,0.0,-0.02627836301672512
2010-05-30,-0.066,0.006999999999999999,,,0.0,1,0,0.0,0.0,-0.014384077574531341
2010-05-31,-0.095,,,41.0,0.0,0,0,0.0,0.0,-0.037379696096105974
2010-06-01,-0.069,,,,0.0,1,0,0.0,0.0,-0.016762934662970103
2010-06-02,0.248,,,,0.0,1,0,0.0,0.0,0.234602964348725
2010-06-03,0.247,,,,1.0,1,0,1.0,1.0,0.23310024316361544
2010-06-04,0.239,,,0.0,1.0,0,0,1.0,2.0,0.22604685543881547
2010-06-05,0.239,,,0.0,1.0,0,0,1.0,3.0,0.22533708661651886
2010-06-06,0.237,0.204,,0.0,1.0,0,0,1.0,4.0,0.2230414130685964
2010-06-07,0.23600000000000002,,,0.0,1.0,0,0,1.0,5.0,0.22153869188348685
2010-06-08,0.23600000000000002,0.215,,0.0,1.0,0,0,1.0,6.0,0.22082892306119023
2010-06-09,0.22899999999999998,,,0.0,1.0,0,0,1.0,7.0,0.21456848769920317
2010-06-10,0.23,,,0.0,1.0,0,0,1.0,8.0,0.21465167123971948
2010-06-11,0.275,,,0.0,1.0,0,0,1.0,9.0,0.24962475874400417
2010-06-12,0.27699999999999997,,,,1.0,1,0,1.0,10.0,0.2505008946473333
2010-06-13,0.282,,,,1.0,1,0,1.0,11.0,0.2537558876391013
2010-06-14,0.28300000000000003,,,,1.0,1,0,1.0,12.0,0.2538390711796176
2010-06-15,0.307,,,,1.0,1,0,1.0,13.0,0.27216015906483104
2010-06-16,0.348,,,0.0,1.0,0,0,1.0,14.0,0.30396143711786405
2010-06-17,0.33399999999999996,,,17.777,1.0,0,0,1.0,15.0,0.2921503352161866
2010-06-18,0.34299999999999997,,,0.0,1.0,0,0,1.0,16.0,0.29857713765920624
2010-06-19,0.34299999999999997,,,,1.0,1,0,1.0,17.0,0.2978673688369096
2010-06-20,0.35,,,0.0,1.0,0,0,1.0,18.0,0.30270826655430344
2010-06-21,0.35,,,0.0,1.0,0,0,1.0,19.0,0.3019984977320068
2010-06-22,0.35100000000000003,0.255,,0.0,1.0,0,0,1.0,20.0,0.30208168127252316
2010-06-23,0.35100000000000003,,,0.0,1.0,0,0,1.0,21.0,0.30137191245022654
2010-06-24,0.36,0.27,,0.0,1.0,0,0,1.0,22.0,0.3077987148932462
2010-06-25,0.363,,,0.0,1.0,0,0,1.0,23.0,0.30946780315938827
2010-06-26,0.363,,,,1.0,1,0,1.0,24.0,0.30875803433709165
2010-06-27,0.366,,,,1.0,1,0,1.0,25.0,0.3104271226032338
2010-06-28,0.381,,,,1.0,1,0,1.0,26.0,0.32161163922313096
2010-06-29,0.386,,,0.0,1.0,0,0,1.0,27.0,0.32486663221489886
2010-06-30,0.387,,,0.0,1.0,0,0,1.0,28.0,0.32494981575541526
2010-07-01,0.391,,,0.0,1.0,0,0,1.0,29.0,0.32741185638437026
2010-07-02,0.414,,,0.0,1.0,0,0,1.0,30.0,0.3449399919067707
2010-07-03,0.42,,,,1.0,1,0,1.0,31.0,0.34898793726135163
2010-07-04,0.425,,,,1.0,1,0,1.0,32.0,0.3522429302531196
2010-07-05,0.425,,,0.0,1.0,0,0,1.0,33.0,0.35153316143082297
2010-07-06,0.436,,,,1.0,1,0,1.0,34.0,0.35954586859946847
2010-07-07,0.435,,,,1.0,1,0,1.0,35.0,0.35804314741435894
2010-07-08,0.43799999999999994,,,,1.0,1,0,1.0,36.0,0.35971223568050104
2010-07-09,0.439,,,0.0,1.0,0,0,1.0,37.0,0.3597954192210174
2010-07-10,0.445,0.308,,0.0,1.0,0,0,1.0,38.0,0.36384336457559824
2010-07-11,0.433,,,,1.0,1,0,1.0,39.0,0.3536181673995466
2010-07-12,0.43200000000000005,,,,1.0,1,0,1.0,40.0,0.35211544621443713
2010-07-13,0.434,,,,1.0,1,0,1.0,41.0,0.35299158211776627
2010-07-14,0.457,,,,1.0,1,0,1.0,42.0,0.3705197176401668
2010-07-15,0.45299999999999996,,,,1.0,1,0,1.0,43.0,0.3666381393666185
2010-07-16,0.45399999999999996,,,,1.0,1,0,1.0,44.0,0.3667213229071348
2010-07-17,0.456,,,,1.0,1,0,1.0,45.0,0.367597458810464
2010-07-18,0.46299999999999997,,,0.0,1.0,0,0,1.0,46.0,0.37243835652785773
2010-07-19,0.48200000000000004,,,,1.0,1,0,1.0,47.0,0.3867946825990066
2010-07-20,0.49700000000000005,,,0.0,1.0,0,0,1.0,48.0,0.3979791992189038
2010-07-21,0.503,,,0.0,1.0,0,0,1.0,49.0,0.40202714457348465
2010-07-22,0.5,,,0.0,1.0,0,0,1.0,50.0,0.39893851866274926
2010-07-23,0.501,,,0.0,1.0,0,0,1.0,51.0,0.39902170220326555
2010-07-24,0.507,,,,1.0,1,0,1.0,52.0,0.40306964755784647
2010-07-25,0.509,,,,1.0,1,0,1.0,53.0,0.40394578346117566
2010-07-26,0.509,,,0.0,1.0,0,0,1.0,54.0,0.40323601463887904
2010-07-27,0.516,,,0.0,1.0,0,0,1.0,55.0,0.40807691235627286
2010-07-28,0.52,,,0.0,1.0,0,0,1.0,56.0,0.4105389529852279
2010-07-29,0.513,,,,1.0,1,0,1.0,57.0,0.40427851762324085
2010-07-30,0.508,,,,1.0,1,0,1.0,58.0,0.39960398698687966
2010-07-31,0.518,,,0.0,1.0,0,0,1.0,59.0,0.40682374179271225
2010-08-01,0.518,,,,1.0,1,0,1.0,60.0,0.4061139729704156
2010-08-02,0.515,,,,1.0,1,0,1.0,61.0,0.40302534705968024
2010-08-03,0.515,,,,1.0,1,0,1.0,62.0,0.4023155782373836
2010-08-04,0.515,,,0.0,1.0,0,0,1.0,63.0,0.40160580941508695
2010-08-05,0.51,,,,1.0,1,0,1.0,64.0,0.3969312787787258
2010-08-06,0.505,,,,1.0,1,0,1.0,65.0,0.39225674814236455
2010-08-07,0.512,,,,1.0,1,0,1.0,66.0,0.3970976458597583
2010-08-08,0.505,,,,1.0,1,0,1.0,67.0,0.39083721049777126
2010-08-09,0.503,,,0.0,1.0,0,0,1.0,68.0,0.38854153694984883
2010-08-10,0.507,,,0.0,1.0,0,0,1.0,69.0,0.3910035775788039
2010-08-11,0.5479999999999999,,,,1.0,1,0,1.0,70.0,0.42280485563183684
2010-08-12,0.552,,,,1.0,1,0,1.0,71.0,0.425266896260792
2010-08-13,0.5489999999999999,,,,1.0,1,0,1.0,72.0,0.4221782703500565
2010-08-14,0.561,,,0.0,1.0,0,0,1.0,73.0,0.430983929881515
2010-08-15,0.561,,,0.0,1.0,0,0,1.0,74.0,0.4302741610592184
2010-08-16,0.562,,,0.0,1.0,0,0,1.0,75.0,0.4303573445997347
2010-08-17,0.563,,,0.0,1.0,0,0,1.0,76.0,0.4304405281402509
2010-08-18,0.568,0.384,,0.0,1.0,0,0,1.0,77.0,0.43369552113201887
2010-08-19,0.569,,,0.0,1.0,0,0,1.0,78.0,0.4337787046725352
2010-08-20,0.568,,,,1.0,1,0,1.0,79.0,0.43227598348742563
2010-08-21,0.569,,,,1.0,1,0,1.0,80.0,0.43235916702794197
2010-08-22,0.569,,,,1.0,1,0,1.0,81.0,0.43164939820564535
2010-08-23,0.555,,,,1.0,1,0,1.0,82.0,0.41983829630396796
2010-08-24,0.551,,,,1.0,1,0,1.0,83.0,0.41595671803041956
2010-08-25,0.55,,,,1.0,1,0,1.0,84.0,0.41445399684531004
2010-08-26,0.535,,,,1.0,1,0,1.0,85.0,0.40184994258081963
2010-08-27,0.47,,,,1.0,1,0,1.0,86.0,0.3495982701756833
2010-08-28,0.446,,,0.0,1.0,0,0,1.0,87.0,0.32985764464587664
2010-08-29,0.433,,,,1.0,1,0,1.0,88.0,0.3188394951070121
2010-08-30,0.433,,,0.0,1.0,0,0,1.0,89.0,0.3181297262847155
2010-08-31,0.43200000000000005,,,,1.0,1,0,1.0,90.0,0.316627005099606
2010-09-01,0.434,,,,1.0,1,0,1.0,91.0,0.31750314100293514
2010-09-02,0.435,,,0.0,1.0,0,0,1.0,92.0,0.3175863245434515
2010-09-03,0.436,,,,1.0,1,0,1.0,93.0,0.31766950808396777
2010-09-04,0.43700000000000006,,,,1.0,1,0,1.0,94.0,0.3177526916244841
2010-09-05,0.43700000000000006,,,0.0,1.0,0,0,1.0,95.0,0.3170429228021875
2010-09-06,0.43799999999999994,,,,1.0,1,0,1.0,96.0,0.3171261063427037
2010-09-07,0.44,,,0.0,1.0,0,0,1.0,97.0,0.31800224224603296
2010-09-08,0.414,,,,1.0,1,0,1.0,98.0,0.29667571199060044
2010-09-09,0.41600000000000004,,,,1.0,1,0,1.0,99.0,0.29755184789392963
2010-09-10,0.418,,,,1.0,1,0,1.0,100.0,0.2984279837972589
2010-09-11,0.444,,,0.0,1.0,0,0,1.0,101.0,0.31833497640809816
2010-09-12,0.44,,,0.0,1.0,0,0,1.0,102.0,0.31445339813454987
2010-09-13,0.445,,,,1.0,1,0,1.0,103.0,0.31770839112631777
2010-09-14,0.446,,,0.0,1.0,0,0,1.0,104.0,0.31779157466683405
2010-09-15,0.447,,,,1.0,1,0,1.0,105.0,0.3178747582073504
2010-09-16,0.444,,,,1.0,1,0,1.0,106.0,0.314786132296615
2010-09-17,0.445,,,,1.0,1,0,1.0,107.0,0.3148693158371313
2010-09-18,0.429,,,10.0,1.0,0,0,1.0,108.0,0.301472309209828
2010-09-19,0.428,0.226,,0.0,1.0,0,0,1.0,109.0,0.29996958802471846
2010-09-20,0.41100000000000003,,,,1.0,1,0,1.0,110.0,0.28577962903460224
2010-09-21,0.40700000000000003,,,,1.0,1,0,1.0,111.0,0.28189805076105395
2010-09-22,0.406,,,,1.0,1,0,1.0,112.0,0.28039532957594443
2010-09-23,0.405,,,0.0,1.0,0,0,1.0,113.0,0.27889260839083485
2010-09-24,0.40399999999999997,,,0.0,1.0,0,0,1.0,114.0,0.27738988720572527
2010-09-25,0.40299999999999997,,,0.0,1.0,0,0,0.0,0.0,0.3575105805847273
2010-09-26,0.40399999999999997,,,,0.0,1,0,0.0,0.0,0.3583035329475402
2010-09-27,0.064,,,,0.0,1,0,0.0,0.0,0.08869972959114802
2010-09-28,0.064,,,61.218999999999994,0.0,0,0,0.0,0.0,0.08869972959114802
2010-09-29,0.026000000000000002,,,64.498,0.0,0,0,0.0,0.0,0.058567539804257135
2010-09-30,0.026000000000000002,,,,0.0,1,0,0.0,0.0,0.058567539804257135
2010-10-01,0.071,,,48.0,0.0,0,0,0.0,0.0,0.09425039613083845
2010-10-02,0.07,,,,0.0,1,0,0.0,0.0,0.09345744376802555
2010-10-03,0.07,,,,0.0,1,0,0.0,0.0,0.09345744376802555
2010-10-04,0.069,,,,0.0,1,0,0.0,0.0,0.09266449140521263
2010-10-05,0.025,,,,0.0,1,0,0.0,0.0,0.05777458744144422
2010-10-06,0.025,,,,0.0,1,0,0.0,0.0,0.05777458744144422
2010-10-07,0.018000000000000002,,,,0.0,1,0,0.0,0.0,0.05222392090175379
2010-10-08,0.001,,,55.836999999999996,0.0,0,0,0.0,0.0,0.03874373073393418
2010-10-09,0.001,,,,0.0,1,0,0.0,0.0,0.03874373073393418
2010-10-10,0.001,,,,0.0,1,0,0.0,0.0,0.03874373073393418
2010-10-11,-0.065,,,53.726000000000006,0.0,0,0,0.0,0.0,-0.013591125211718423
2010-10-12,-0.066,,,,0.0,1,0,0.0,0.0,-0.014384077574531341
2010-10-13,-0.067,,,,0.0,1,0,0.0,0.0,-0.015177029937344266
2010-10-14,-0.069,,,60.0,0.0,0,0,0.0,0.0,-0.016762934662970103
2010-10-15,-0.07,,,,0.0,1,0,0.0,0.0,-0.01755588702578302
2010-10-16,-0.071,,,,0.0,1,0,0.0,0.0,-0.018348839388595925
2010-10-17,-0.099,,,,0.0,1,0,0.0,0.0,-0.04055150554735765
2010-10-18,-0.099,,,76.391,0.0,0,0,0.0,0.0,-0.04055150554735765
2010-10-19,-0.099,,,,0.0,1,0,0.0,0.0,-0.04055150554735765
2010-10-20,-0.099,,,,0.0,1,0,0.0,0.0,-0.04055150554735765
2010-10-21,-0.099,,,,0.0,1,0,0.0,0.0,-0.04055150554735765
2010-10-22,-0.099,,,,0.0,1,0,0.0,0.0,-0.04055150554735765
2010-10-23,-0.099,,,,0.0,1,0,0.0,0.0,-0.04055150554735765
2010-10-24,-0.099,,,,0.0,1,0,0.0,0.0,-0.04055150554735765
2010-10-25,-0.099,,,65.419,0.0,0,0,0.0,0.0,-0.04055150554735765
2010-10-26,-0.099,,,,0.0,1,0,0.0,0.0,-0.04055150554735765
2010-10-27,-0.09849180327868853,,,,0.0,1,0,0.0,0.0,-0.04014852975641994
2010-10-28,-0.09798360655737705,,,65.256,0.0,0,0,0.0,0.0,-0.039745553965482225
2010-10-29,-0.09747540983606558,,,71.223,0.0,0,0,0.0,0.0,-0.03934257817454451
2010-10-30,-0.0969672131147541,,,,0.0,1,0,0.0,0.0,-0.0389396023836068
2010-10-31,-0.09645901639344262,,,,0.0,1,0,0.0,0.0,-0.038536626592669085
2010-11-01,-0.09595081967213115,,,37.0,0.0,0,0,0.0,0.0,-0.03813365080173137
2010-11-02,-0.09544262295081968,,,,0.0,1,0,0.0,0.0,-0.03773067501079366
2010-11-03,-0.0949344262295082,,,,0.0,1,0,0.0,0.0,-0.037327699219855945
2010-11-04,-0.09442622950819672,,,,0.0,1,0,0.0,0.0,-0.03692472342891823
2010-11-05,-0.09391803278688525,,,,0.0,1,0,0.0,0.0,-0.03652174763798052
2010-11-06,-0.09340983606557378,,,,0.0,1,0,0.0,0.0,-0.03611877184704282
2010-11-07,-0.0929016393442623,,,,0.0,1,0,0.0,0.0,-0.03571579605610509
2010-11-08,-0.09239344262295082,,,,0.0,1,0,0.0,0.0,-0.03531282026516738
2010-11-09,-0.09188524590163935,,,,0.0,1,0,0.0,0.0,-0.03490984447422968
2010-11-10,-0.09137704918032788,,,,0.0,1,0,0.0,0.0,-0.03450686868329196
2010-11-11,-0.0908688524590164,,,,0.0,1,0,0.0,0.0,-0.03410389289235424
2010-11-12,-0.09036065573770492,,,,0.0,1,0,0.0,0.0,-0.03370091710141654
2010-11-13,-0.08985245901639345,,,,0.0,1,0,0.0,0.0,-0.03329794131047882
2010-11-14,-0.08934426229508197,,,,0.0,1,0,0.0,0.0,-0.0328949655195411
2010-11-15,-0.0888360655737705,,,,0.0,1,0,0.0,0.0,-0.0324919897286034
2010-11-16,-0.08832786885245902,,,,0.0,1,0,0.0,0.0,-0.03208901393766568
2010-11-17,-0.08781967213114755,,,,0.0,1,0,0.0,0.0,-0.03168603814672798
